case_id,event_order,event_type,agent_id,ts_label,payload_json,created_step
RC00000528,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-188.""}",375
RC00000528,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",375
RC00000528,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":54,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000528; keep under review pending confirmation."",""file"":""recommended_action_RC00000528.md"",""cited"":[{""f"":""customer_pattern_RC00000528.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000528.md"",""a"":""merchant""},{""f"":""network_graph_RC00000528.json"",""a"":""network""},{""f"":""policy_match_RC00000528.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2494.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_188 as an elevated-risk signal.""}]}",375
RC00000529,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000529 opened from transaction TX0000050260; P1 priority.""}",412
RC00000529,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000013368 generated a PAYMENT transaction for USD 5390.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 5390.00.""}",412
RC00000529,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00004922 has risk score 89; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 89.""}",412
RC00000529,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 92."",""finding"":""Graph risk edge observed; cluster RING-189.""}",412
RC00000529,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends hold, escalation, and dispute workflow."",""finding"":""Auto-hold and fraud-ops escalation.""}",412
RC00000529,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":92,""confidence"":0.91,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""policy"",""label"":""Policy"",""level"":""AUTO-HOLD"",""tone"":""warn""}],""narrative"":""High-confidence fraud investigation for RC00000529; keep the transaction held and open dispute workflow."",""file"":""recommended_action_RC00000529.md"",""cited"":[{""f"":""customer_pattern_RC00000529.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000529.md"",""a"":""merchant""},{""f"":""network_graph_RC00000529.json"",""a"":""network""},{""f"":""policy_match_RC00000529.md"",""a"":""policy""}],""actions"":[{""t"":""Hold transaction"",""d"":""Keep USD 5390.00 held pending fraud-ops review.""},{""t"":""Open dispute case"",""d"":""Start customer-confirmation and dispute workflow.""},{""t"":""Write pattern memory"",""d"":""Persist cluster_RING_189 as a future recall signal.""}]}",412
RC00000530,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000530 opened from transaction TX0000050381; P2 priority.""}",533
RC00000530,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000014941 generated a TRANSFER transaction for USD 1680.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: TRANSFER amount USD 1680.00.""}",533
RC00000530,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000001038 has risk score 88; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 88.""}",533
RC00000530,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-190.""}",533
RC00000530,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",533
RC00000530,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":53,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000530; keep under review pending confirmation."",""file"":""recommended_action_RC00000530.md"",""cited"":[{""f"":""customer_pattern_RC00000530.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000530.md"",""a"":""merchant""},{""f"":""network_graph_RC00000530.json"",""a"":""network""},{""f"":""policy_match_RC00000530.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 1680.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_190 as an elevated-risk signal.""}]}",533
RC00000531,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000531 opened from transaction TX0000050418; P2 priority.""}",570
RC00000531,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000015422 generated a PAYMENT transaction for USD 1749.30. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 1749.30.""}",570
RC00000531,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00002924 has risk score 89; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 89.""}",570
RC00000531,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-191.""}",570
RC00000531,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",570
RC00000531,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":53,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000531; keep under review pending confirmation."",""file"":""recommended_action_RC00000531.md"",""cited"":[{""f"":""customer_pattern_RC00000531.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000531.md"",""a"":""merchant""},{""f"":""network_graph_RC00000531.json"",""a"":""network""},{""f"":""policy_match_RC00000531.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 1749.30 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_191 as an elevated-risk signal.""}]}",570
RC00000532,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000532 opened from transaction TX0000050455; P2 priority.""}",607
RC00000532,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000015903 generated a CASH_OUT transaction for USD 1779.40. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_OUT amount USD 1779.40.""}",607
RC00000532,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000003184 has risk score 90; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 90.""}",607
RC00000532,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-192.""}",607
RC00000532,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",607
RC00000532,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":53,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000532; keep under review pending confirmation."",""file"":""recommended_action_RC00000532.md"",""cited"":[{""f"":""customer_pattern_RC00000532.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000532.md"",""a"":""merchant""},{""f"":""network_graph_RC00000532.json"",""a"":""network""},{""f"":""policy_match_RC00000532.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 1779.40 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_192 as an elevated-risk signal.""}]}",607
RC00000533,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000533 opened from transaction TX0000050576; P2 priority.""}",728
RC00000533,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000017476 generated a PAYMENT transaction for USD 910.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 910.00.""}",728
RC00000533,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00000926 has risk score 89; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 89.""}",728
RC00000533,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-193.""}",728
RC00000533,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",728
RC00000533,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":52,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000533; keep under review pending confirmation."",""file"":""recommended_action_RC00000533.md"",""cited"":[{""f"":""customer_pattern_RC00000533.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000533.md"",""a"":""merchant""},{""f"":""network_graph_RC00000533.json"",""a"":""network""},{""f"":""policy_match_RC00000533.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 910.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_193 as an elevated-risk signal.""}]}",728
RC00000534,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000534 opened from transaction TX0000050613; P2 priority.""}",21
RC00000534,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000017957 generated a CASH_OUT transaction for USD 1108.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_OUT amount USD 1108.80.""}",21
RC00000534,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000007766 has risk score 90; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 90.""}",21
RC00000534,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-194.""}",21
RC00000534,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",21
RC00000534,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":52,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000534; keep under review pending confirmation."",""file"":""recommended_action_RC00000534.md"",""cited"":[{""f"":""customer_pattern_RC00000534.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000534.md"",""a"":""merchant""},{""f"":""network_graph_RC00000534.json"",""a"":""network""},{""f"":""policy_match_RC00000534.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 1108.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_194 as an elevated-risk signal.""}]}",21
RC00000535,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000535 opened from transaction TX0000050993; P2 priority.""}",401
RC00000535,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000002897 generated a PAYMENT transaction for USD 3952.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 3952.80.""}",401
RC00000535,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00003849 has risk score 96; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 96.""}",401
RC00000535,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-195.""}",401
RC00000535,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",401
RC00000535,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":57,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000535; keep under review pending confirmation."",""file"":""recommended_action_RC00000535.md"",""cited"":[{""f"":""customer_pattern_RC00000535.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000535.md"",""a"":""merchant""},{""f"":""network_graph_RC00000535.json"",""a"":""network""},{""f"":""policy_match_RC00000535.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3952.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_195 as an elevated-risk signal.""}]}",401
RC00000536,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000536 opened from transaction TX0000051030; P1 priority.""}",438
RC00000536,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000003378 generated a PAYMENT transaction for USD 8090.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 8090.00.""}",438
RC00000536,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00004552 has risk score 97; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 97.""}",438
RC00000536,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 92."",""finding"":""Graph risk edge observed; cluster RING-196.""}",438
RC00000536,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends hold, escalation, and dispute workflow."",""finding"":""Auto-hold and fraud-ops escalation.""}",438
RC00000536,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":97,""confidence"":0.91,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""policy"",""label"":""Policy"",""level"":""AUTO-HOLD"",""tone"":""warn""}],""narrative"":""High-confidence fraud investigation for RC00000536; keep the transaction held and open dispute workflow."",""file"":""recommended_action_RC00000536.md"",""cited"":[{""f"":""customer_pattern_RC00000536.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000536.md"",""a"":""merchant""},{""f"":""network_graph_RC00000536.json"",""a"":""network""},{""f"":""policy_match_RC00000536.md"",""a"":""policy""}],""actions"":[{""t"":""Hold transaction"",""d"":""Keep USD 8090.00 held pending fraud-ops review.""},{""t"":""Open dispute case"",""d"":""Start customer-confirmation and dispute workflow.""},{""t"":""Write pattern memory"",""d"":""Persist cluster_RING_196 as a future recall signal.""}]}",438
RC00000537,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000537 opened from transaction TX0000051151; P2 priority.""}",559
RC00000537,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000004951 generated a PAYMENT transaction for USD 3300.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 3300.00.""}",559
RC00000537,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00001851 has risk score 96; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 96.""}",559
RC00000537,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-197.""}",559
RC00000537,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",559
RC00000537,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":56,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000537; keep under review pending confirmation."",""file"":""recommended_action_RC00000537.md"",""cited"":[{""f"":""customer_pattern_RC00000537.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000537.md"",""a"":""merchant""},{""f"":""network_graph_RC00000537.json"",""a"":""network""},{""f"":""policy_match_RC00000537.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3300.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_197 as an elevated-risk signal.""}]}",559
RC00000538,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000538 opened from transaction TX0000051188; P2 priority.""}",596
RC00000538,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000005432 generated a PAYMENT transaction for USD 3072.30. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 3072.30.""}",596
RC00000538,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00002554 has risk score 97; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 97.""}",596
RC00000538,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-198.""}",596
RC00000538,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",596
RC00000538,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":56,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000538; keep under review pending confirmation."",""file"":""recommended_action_RC00000538.md"",""cited"":[{""f"":""customer_pattern_RC00000538.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000538.md"",""a"":""merchant""},{""f"":""network_graph_RC00000538.json"",""a"":""network""},{""f"":""policy_match_RC00000538.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3072.30 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_198 as an elevated-risk signal.""}]}",596
RC00000539,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000539 opened from transaction TX0000051225; P2 priority.""}",633
RC00000539,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000005913 generated a TRANSFER transaction for USD 2886.40. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: TRANSFER amount USD 2886.40.""}",633
RC00000539,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000005514 has risk score 98; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 98.""}",633
RC00000539,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-199.""}",633
RC00000539,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",633
RC00000539,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":56,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000539; keep under review pending confirmation."",""file"":""recommended_action_RC00000539.md"",""cited"":[{""f"":""customer_pattern_RC00000539.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000539.md"",""a"":""merchant""},{""f"":""network_graph_RC00000539.json"",""a"":""network""},{""f"":""policy_match_RC00000539.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2886.40 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_199 as an elevated-risk signal.""}]}",633
RC00000540,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000540 opened from transaction TX0000051346; P2 priority.""}",10
RC00000540,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000007486 generated a PAYMENT transaction for USD 2314.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 2314.00.""}",10
RC00000540,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00000556 has risk score 97; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 97.""}",10
RC00000540,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-140.""}",10
RC00000540,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",10
RC00000540,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000540; keep under review pending confirmation."",""file"":""recommended_action_RC00000540.md"",""cited"":[{""f"":""customer_pattern_RC00000540.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000540.md"",""a"":""merchant""},{""f"":""network_graph_RC00000540.json"",""a"":""network""},{""f"":""policy_match_RC00000540.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2314.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_140 as an elevated-risk signal.""}]}",10
RC00000541,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000541 opened from transaction TX0000051383; P2 priority.""}",47
RC00000541,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000007967 generated a CASH_OUT transaction for USD 2296.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_OUT amount USD 2296.80.""}",47
